ICD;Faelle;Tage;Tage_je_Fall;Jahr;Krankenhaus;Pflicht_alle;freiwillig;male
L13;272;2.374;8,73;2013;1;0.0;0;1
L14;6;175;29,17;2013;1;0.0;0;1
L20;10.267;109.869;10,70;2013;1;0.0;0;1
L21;729;6.666;9,14;2013;1;0.0;0;1
L22;43;454;10,56;2013;1;0.0;0;1
L23;9.981;75.643;7,58;2013;1;0.0;0;1
L24;915;10.288;11,24;2013;1;0.0;0;1
L25;2.904;29.671;10,22;2013;1;0.0;0;1
L26;25;429;17,16;2013;1;0.0;0;1
L27;1.323;9.432;7,13;2013;1;0.0;0;1
L28;570;6.636;11,64;2013;1;0.0;0;1
L29;1.929;13.446;6,97;2013;1;0.0;0;1
L30;25.276;239.390;9,47;2013;1;0.0;0;1
L40;12.681;221.183;17,44;2013;1;0.0;0;1
L41;200;3.950;19,75;2013;1;0.0;0;1
L42;409;2.608;6,38;2013;1;0.0;0;1
L43;589;6.794;11,53;2013;1;0.0;0;1
L44;116;2.060;17,76;2013;1;0.0;0;1
L45;12;290;24,17;2013;1;0.0;0;1
L50;8.715;52.712;6,05;2013;1;0.0;0;1
L51;418;4.550;10,89;2013;1;0.0;0;1
L52;293;4.518;15,42;2013;1;0.0;0;1
L53;569;4.489;7,89;2013;1;0.0;0;1
L54;15;494;32,93;2013;1;0.0;0;1
L55;2.535;9.260;3,65;2013;1;0.0;0;1
L56;749;4.065;5,43;2013;1;0.0;0;1
L57;806;4.837;6,00;2013;1;0.0;0;1
L58;15;291;19,40;2013;1;0.0;0;1
L59;65;862;13,26;2013;1;0.0;0;1
L60;22.442;225.430;10,05;2013;1;0.0;0;1
L62;7;47;6,71;2013;1;0.0;0;1
L63;198;2.084;10,53;2013;1;0.0;0;1
L64;26;584;22,46;2013;1;0.0;0;1
L65;127;1.214;9,56;2013;1;0.0;0;1
L66;116;644;5,55;2013;1;0.0;0;1
L67;21;106;5,05;2013;1;0.0;0;1
L68;17;73;4,29;2013;1;0.0;0;1
L70;1.574;24.037;15,27;2013;1;0.0;0;1
L71;759;7.070;9,31;2013;1;0.0;0;1
L72;27.845;215.264;7,73;2013;1;0.0;0;1
L73;3.083;42.070;13,65;2013;1;0.0;0;1
L74;2.554;34.406;13,47;2013;1;0.0;0;1
L75;60;1.091;18,18;2013;1;0.0;0;1
L80;73;1.015;13,90;2013;1;0.0;0;1
L81;337;2.187;6,49;2013;1;0.0;0;1
L82;478;1.799;3,76;2013;1;0.0;0;1
L83;10;79;7,90;2013;1;0.0;0;1
L84;3.187;35.729;11,21;2013;1;0.0;0;1
L85;923;10.650;11,54;2013;1;0.0;0;1
L86;6;122;20,33;2013;1;0.0;0;1
L87;36;562;15,61;2013;1;0.0;0;1
L88;95;3.039;31,99;2013;1;0.0;0;1
L89;1.509;47.633;31,57;2013;1;0.0;0;1
L90;1.609;24.616;15,30;2013;1;0.0;0;1
L91;670;7.900;11,79;2013;1;0.0;0;1
L92;1.865;21.887;11,74;2013;1;0.0;0;1
L93;396;7.796;19,69;2013;1;0.0;0;1
L94;205;2.633;12,84;2013;1;0.0;0;1
L95;226;2.335;10,33;2013;1;0.0;0;1
L97;3.896;137.606;35,32;2013;1;0.0;0;1
L98;5.133;93.824;18,28;2013;1;0.0;0;1
L99;124;748;6,03;2013;1;0.0;0;1
M00;1.167;31.103;26,65;2013;1;0.0;0;1
M01;137;2.160;15,77;2013;1;0.0;0;1
M02;3.201;50.179;15,68;2013;1;0.0;0;1
M03;85;1.419;16,69;2013;1;0.0;0;1
M05;3.023;48.700;16,11;2013;1;0.0;0;1
M06;12.590;268.343;21,31;2013;1;0.0;0;1
M07;898;17.294;19,26;2013;1;0.0;0;1
M08;469;7.237;15,43;2013;1;0.0;0;1
M09;162;1.409;8,70;2013;1;0.0;0;1
M10;60.386;499.464;8,27;2013;1;0.0;0;1
M11;661;14.299;21,63;2013;1;0.0;0;1
M12;1.272;26.474;20,81;2013;1;0.0;0;1
M13;53.893;744.101;13,81;2013;1;0.0;0;1
M14;223;8.223;36,87;2013;1;0.0;0;1
M15;4.578;118.589;25,90;2013;1;0.0;0;1
M16;25.397;1.169.182;46,04;2013;1;0.0;0;1
M17;66.292;2.369.073;35,74;2013;1;0.0;0;1
M18;5.815;164.277;28,25;2013;1;0.0;0;1
M19;41.058;1.172.841;28,57;2013;1;0.0;0;1
M20;7.177;272.953;38,03;2013;1;0.0;0;1
M21;5.611;129.901;23,15;2013;1;0.0;0;1
M22;14.006;306.782;21,90;2013;1;0.0;0;1
M23;129.910;3.599.000;27,70;2013;1;0.0;0;1
M24;14.532;339.698;23,38;2013;1;0.0;0;1
M25;172.215;2.452.137;14,24;2013;1;0.0;0;1
M30;208;4.212;20,25;2013;1;0.0;0;1
M31;1.101;20.781;18,87;2013;1;0.0;0;1
M32;376;6.113;16,26;2013;1;0.0;0;1
M33;294;6.505;22,13;2013;1;0.0;0;1
M34;533;10.915;20,48;2013;1;0.0;0;1
M35;2.456;53.106;21,62;2013;1;0.0;0;1
M36;54;943;17,46;2013;1;0.0;0;1
M40;2.502;36.189;14,46;2013;1;0.0;0;1
M41;8.038;119.532;14,87;2013;1;0.0;0;1
M42;16.620;407.706;24,53;2013;1;0.0;0;1
M43;21.497;320.674;14,92;2013;1;0.0;0;1
M45;7.767;135.112;17,40;2013;1;0.0;0;1
M46;3.806;76.102;20,00;2013;1;0.0;0;1
M47;69.037;1.289.149;18,67;2013;1;0.0;0;1
M48;12.605;579.844;46,00;2013;1;0.0;0;1
M49;167;4.798;28,73;2013;1;0.0;0;1
M50;17.395;598.792;34,42;2013;1;0.0;0;1
M51;137.751;4.663.930;33,86;2013;1;0.0;0;1
M53;127.427;1.744.657;13,69;2013;1;0.0;0;1
M54;1.483.987;18.080.728;12,18;2013;1;0.0;0;1
M60;2.056;24.981;12,15;2013;1;0.0;0;1
M61;279;5.682;20,37;2013;1;0.0;0;1
M62;56.144;479.154;8,53;2013;1;0.0;0;1
M63;105;2.201;20,96;2013;1;0.0;0;1
M65;81.713;1.216.039;14,88;2013;1;0.0;0;1
M66;1.628;60.744;37,31;2013;1;0.0;0;1
M67;22.406;427.359;19,07;2013;1;0.0;0;1
M68;126;2.523;20,02;2013;1;0.0;0;1
M70;53.976;703.513;13,03;2013;1;0.0;0;1
M71;15.522;240.027;15,46;2013;1;0.0;0;1
M72;13.146;383.353;29,16;2013;1;0.0;0;1
M73;112;2.303;20,56;2013;1;0.0;0;1
M75;155.432;4.124.035;26,53;2013;1;0.0;0;1
M76;25.155;350.115;13,92;2013;1;0.0;0;1
M77;168.301;2.478.576;14,73;2013;1;0.0;0;1
M79;104.817;1.044.702;9,97;2013;1;0.0;0;1
M80;390;16.336;41,89;2013;1;0.0;0;1
M81;771;26.961;34,97;2013;1;0.0;0;1
M82;27;919;34,04;2013;1;0.0;0;1
M83;139;5.842;42,03;2013;1;0.0;0;1
M84;3.672;152.017;41,40;2013;1;0.0;0;1
M85;920;29.247;31,79;2013;1;0.0;0;1
M86;3.439;78.157;22,73;2013;1;0.0;0;1
M87;2.328;137.445;59,04;2013;1;0.0;0;1
M88;79;1.360;17,22;2013;1;0.0;0;1
M89;3.845;101.456;26,39;2013;1;0.0;0;1
M90;112;2.721;24,29;2013;1;0.0;0;1
M91;223;4.043;18,13;2013;1;0.0;0;1
M92;1.078;30.347;28,15;2013;1;0.0;0;1
M93;4.191;165.282;39,44;2013;1;0.0;0;1
M94;7.336;199.346;27,17;2013;1;0.0;0;1
M95;2.814;34.367;12,21;2013;1;0.0;0;1
M96;2.069;83.395;40,31;2013;1;0.0;0;1
M99;172.303;1.444.334;8,38;2013;1;0.0;0;1
N00;558;6.227;11,16;2013;1;0.0;0;1
N01;86;1.386;16,12;2013;1;0.0;0;1
N02;449;3.634;8,09;2013;1;0.0;0;1
N03;233;3.484;14,95;2013;1;0.0;0;1
N04;643;16.372;25,46;2013;1;0.0;0;1
N05;903;15.607;17,28;2013;1;0.0;0;1
N06;60;770;12,83;2013;1;0.0;0;1
N07;13;570;43,85;2013;1;0.0;0;1
N08;98;2.503;25,54;2013;1;0.0;0;1
N10;2.406;23.611;9,81;2013;1;0.0;0;1
N11;379;3.865;10,20;2013;1;0.0;0;1
N12;4.686;45.729;9,76;2013;1;0.0;0;1
N13;11.912;137.890;11,58;2013;1;0.0;0;1
N14;25;226;9,04;2013;1;0.0;0;1
N15;101;2.766;27,39;2013;1;0.0;0;1
N16;41;568;13,85;2013;1;0.0;0;1
N17;985;36.610;37,17;2013;1;0.0;0;1
N18;6.268;144.480;23,05;2013;1;0.0;0;1
N19;1.477;43.830;29,68;2013;1;0.0;0;1
N20;47.977;479.177;9,99;2013;1;0.0;0;1
N21;712;7.073;9,93;2013;1;0.0;0;1
N22;19;303;15,95;2013;1;0.0;0;1
N23;10.026;87.417;8,72;2013;1;0.0;0;1
N25;115;1.342;11,67;2013;1;0.0;0;1
N26;143;1.907;13,34;2013;1;0.0;0;1
N27;20;180;9,00;2013;1;0.0;0;1
N28;1.896;29.000;15,30;2013;1;0.0;0;1
N29;59;577;9,78;2013;1;0.0;0;1
N30;15.451;107.687;6,97;2013;1;0.0;0;1
N31;1.060;13.550;12,78;2013;1;0.0;0;1
N32;1.833;26.190;14,29;2013;1;0.0;0;1
N33;21;215;10,24;2013;1;0.0;0;1
N34;2.188;11.239;5,14;2013;1;0.0;0;1
N35;3.303;42.504;12,87;2013;1;0.0;0;1
N36;291;3.322;11,42;2013;1;0.0;0;1
N37;20;83;4,15;2013;1;0.0;0;1
N39;35.229;269.447;7,65;2013;1;0.0;0;1
N40;7.451;121.904;16,36;2013;1;0.0;0;1
N41;10.405;107.563;10,34;2013;1;0.0;0;1
N42;850;11.362;13,37;2013;1;0.0;0;1
N43;5.824;94.663;16,25;2013;1;0.0;0;1
N44;1.838;18.009;9,80;2013;1;0.0;0;1
N45;17.588;189.926;10,80;2013;1;0.0;0;1
N46;2.146;8.235;3,84;2013;1;0.0;0;1
N47;9.468;83.326;8,80;2013;1;0.0;0;1
N48;5.252;37.534;7,15;2013;1;0.0;0;1
N49;2.332;34.039;14,60;2013;1;0.0;0;1
N50;4.548;39.397;8,66;2013;1;0.0;0;1
N51;147;2.078;14,14;2013;1;0.0;0;1
N60;50;490;9,80;2013;1;0.0;0;1
N61;488;6.132;12,57;2013;1;0.0;0;1
N62;1.818;24.999;13,75;2013;1;0.0;0;1
N63;86;1.267;14,73;2013;1;0.0;0;1
N64;239;2.481;10,38;2013;1;0.0;0;1
N70;22;118;5,36;2013;1;0.0;0;1
N71;2;26;13,00;2013;1;0.0;0;1
N72;4;205;51,25;2013;1;0.0;0;1
N73;13;485;37,31;2013;1;0.0;0;1
N74;1;9;9,00;2013;1;0.0;0;1
N75;31;1.109;35,77;2013;1;0.0;0;1
N76;16;104;6,50;2013;1;0.0;0;1
N77;38;640;16,84;2013;1;0.0;0;1
N80;10;56;5,60;2013;1;0.0;0;1
N81;9;174;19,33;2013;1;0.0;0;1
N82;4;15;3,75;2013;1;0.0;0;1
N83;4;24;6,00;2013;1;0.0;0;1
N84;8;25;3,12;2013;1;0.0;0;1
N85;4;53;13,25;2013;1;0.0;0;1
N86;1;1;1,00;2013;1;0.0;0;1
N87;2;11;5,50;2013;1;0.0;0;1
N88;3;28;9,33;2013;1;0.0;0;1
N89;5;69;13,80;2013;1;0.0;0;1
N90;8;74;9,25;2013;1;0.0;0;1
N91;7;44;6,29;2013;1;0.0;0;1
N92;11;41;3,73;2013;1;0.0;0;1
N93;7;92;13,14;2013;1;0.0;0;1
N94;19;89;4,68;2013;1;0.0;0;1
N95;6;57;9,50;2013;1;0.0;0;1
N97;6;38;6,33;2013;1;0.0;0;1
N98;4;95;23,75;2013;1;0.0;0;1
N99;577;5.393;9,35;2013;1;0.0;0;1
P00;8;54;6,75;2013;1;0.0;0;1
P01;9;75;8,33;2013;1;0.0;0;1
P02;9;47;5,22;2013;1;0.0;0;1
P03;10;136;13,60;2013;1;0.0;0;1
P04;6;22;3,67;2013;1;0.0;0;1
P05;16;121;7,56;2013;1;0.0;0;1
P07;23;109;4,74;2013;1;0.0;0;1
P08;3;16;5,33;2013;1;0.0;0;1
P10;29;133;4,59;2013;1;0.0;0;1
P11;29;243;8,38;2013;1;0.0;0;1
P12;13;66;5,08;2013;1;0.0;0;1
P13;13;363;27,92;2013;1;0.0;0;1
P14;14;195;13,93;2013;1;0.0;0;1
P15;29;316;10,90;2013;1;0.0;0;1
P20;10;61;6,10;2013;1;0.0;0;1
P21;4;37;9,25;2013;1;0.0;0;1
P22;19;79;4,16;2013;1;0.0;0;1
P23;3;30;10,00;2013;1;0.0;0;1
P24;1;3;3,00;2013;1;0.0;0;1
P25;3;13;4,33;2013;1;0.0;0;1
P26;2;2;1,00;2013;1;0.0;0;1
P27;5;22;4,40;2013;1;0.0;0;1
P28;10;89;8,90;2013;1;0.0;0;1
P29;11;103;9,36;2013;1;0.0;0;1
P35;5;21;4,20;2013;1;0.0;0;1
P36;4;15;3,75;2013;1;0.0;0;1
P37;2;182;91,00;2013;1;0.0;0;1
P38;5;22;4,40;2013;1;0.0;0;1
P39;19;78;4,11;2013;1;0.0;0;1
P50;11;89;8,09;2013;1;0.0;0;1
P51;25;212;8,48;2013;1;0.0;0;1
P52;10;347;34,70;2013;1;0.0;0;1
P53;8;69;8,62;2013;1;0.0;0;1
P54;14;77;5,50;2013;1;0.0;0;1
P55;7;81;11,57;2013;1;0.0;0;1
P57;4;49;12,25;2013;1;0.0;0;1
P58;2;38;19,00;2013;1;0.0;0;1
P59;17;61;3,59;2013;1;0.0;0;1
P61;2;6;3,00;2013;1;0.0;0;1
P70;6;29;4,83;2013;1;0.0;0;1
P71;1;1;1,00;2013;1;0.0;0;1
P74;1;1;1,00;2013;1;0.0;0;1
P76;2;2;1,00;2013;1;0.0;0;1
P77;2;14;7,00;2013;1;0.0;0;1
P78;4;109;27,25;2013;1;0.0;0;1
P80;2;24;12,00;2013;1;0.0;0;1
P83;4;30;7,50;2013;1;0.0;0;1
P91;58;1.678;28,93;2013;1;0.0;0;1
P92;6;18;3,00;2013;1;0.0;0;1
P93;1;7;7,00;2013;1;0.0;0;1
P94;6;16;2,67;2013;1;0.0;0;1
P95;1;15;15,00;2013;1;0.0;0;1
P96;22;512;23,27;2013;1;0.0;0;1
Q00;38;273;7,18;2013;1;0.0;0;1
Q01;11;377;34,27;2013;1;0.0;0;1
Q02;6;24;4,00;2013;1;0.0;0;1
Q03;55;1.305;23,73;2013;1;0.0;0;1
Q04;35;723;20,66;2013;1;0.0;0;1
Q05;204;3.811;18,68;2013;1;0.0;0;1
Q06;45;984;21,87;2013;1;0.0;0;1
Q07;62;2.142;34,55;2013;1;0.0;0;1
Q10;53;510;9,62;2013;1;0.0;0;1
Q11;36;864;24,00;2013;1;0.0;0;1
Q12;73;896;12,27;2013;1;0.0;0;1
Q13;35;219;6,26;2013;1;0.0;0;1
Q14;35;155;4,43;2013;1;0.0;0;1
Q15;127;939;7,39;2013;1;0.0;0;1
Q16;48;633;13,19;2013;1;0.0;0;1
Q17;149;1.860;12,48;2013;1;0.0;0;1
Q18;876;10.632;12,14;2013;1;0.0;0;1
Q20;123;767;6,24;2013;1;0.0;0;1
Q21;1.004;17.249;17,18;2013;1;0.0;0;1
Q22;72;740;10,28;2013;1;0.0;0;1
Q23;240;4.747;19,78;2013;1;0.0;0;1
Q24;122;2.667;21,86;2013;1;0.0;0;1
Q25;281;8.831;31,43;2013;1;0.0;0;1
Q26;35;589;16,83;2013;1;0.0;0;1
Q27;114;3.172;27,82;2013;1;0.0;0;1
Q28;341;7.586;22,25;2013;1;0.0;0;1
Q30;209;2.851;13,64;2013;1;0.0;0;1
Q31;52;937;18,02;2013;1;0.0;0;1
Q32;10;280;28,00;2013;1;0.0;0;1
Q33;24;237;9,88;2013;1;0.0;0;1
Q34;12;236;19,67;2013;1;0.0;0;1
Q35;52;543;10,44;2013;1;0.0;0;1
Q36;14;196;14,00;2013;1;0.0;0;1
Q37;197;2.997;15,21;2013;1;0.0;0;1
Q38;118;999;8,47;2013;1;0.0;0;1
Q39;80;1.063;13,29;2013;1;0.0;0;1
Q40;112;1.250;11,16;2013;1;0.0;0;1
Q41;13;91;7,00;2013;1;0.0;0;1
Q42;12;212;17,67;2013;1;0.0;0;1
Q43;552;5.916;10,72;2013;1;0.0;0;1
Q44;72;838;11,64;2013;1;0.0;0;1
Q45;37;801;21,65;2013;1;0.0;0;1
Q51;2;70;35,00;2013;1;0.0;0;1
Q52;2;41;20,50;2013;1;0.0;0;1
Q53;315;4.902;15,56;2013;1;0.0;0;1
Q54;100;1.390;13,90;2013;1;0.0;0;1
Q55;407;5.243;12,88;2013;1;0.0;0;1
Q56;26;406;15,62;2013;1;0.0;0;1
Q60;90;1.351;15,01;2013;1;0.0;0;1
Q61;495;7.271;14,69;2013;1;0.0;0;1
Q62;113;1.912;16,92;2013;1;0.0;0;1
Q63;125;2.011;16,09;2013;1;0.0;0;1
Q64;257;3.684;14,33;2013;1;0.0;0;1
Q65;1.222;37.757;30,90;2013;1;0.0;0;1
Q66;6.555;93.632;14,28;2013;1;0.0;0;1
Q67;692;12.559;18,15;2013;1;0.0;0;1
Q68;157;3.199;20,38;2013;1;0.0;0;1
Q69;78;502;6,44;2013;1;0.0;0;1
Q70;50;1.574;31,48;2013;1;0.0;0;1
Q71;43;1.345;31,28;2013;1;0.0;0;1
Q72;122;2.247;18,42;2013;1;0.0;0;1
Q73;49;1.459;29,78;2013;1;0.0;0;1
Q74;1.149;27.532;23,96;2013;1;0.0;0;1
Q75;45;706;15,69;2013;1;0.0;0;1
Q76;356;8.318;23,37;2013;1;0.0;0;1
Q77;8;413;51,62;2013;1;0.0;0;1
Q78;289;8.897;30,79;2013;1;0.0;0;1
Q79;329;2.822;8,58;2013;1;0.0;0;1
Q80;43;478;11,12;2013;1;0.0;0;1
Q81;64;1.043;16,30;2013;1;0.0;0;1
Q82;810;8.363;10,32;2013;1;0.0;0;1
Q83;29;506;17,45;2013;1;0.0;0;1
Q84;124;1.797;14,49;2013;1;0.0;0;1
Q85;419;6.872;16,40;2013;1;0.0;0;1
Q86;14;620;44,29;2013;1;0.0;0;1
Q87;395;6.586;16,67;2013;1;0.0;0;1
Q89;80;1.562;19,52;2013;1;0.0;0;1
Q90;205;2.104;10,26;2013;1;0.0;0;1
Q91;8;69;8,62;2013;1;0.0;0;1
Q92;16;182;11,38;2013;1;0.0;0;1
Q93;9;79;8,78;2013;1;0.0;0;1
Q95;2;3;1,50;2013;1;0.0;0;1
Q96;2;4;2,00;2013;1;0.0;0;1
Q98;65;1.598;24,58;2013;1;0.0;0;1
Q99;36;401;11,14;2013;1;0.0;0;1
R00;13.385;134.152;10,02;2013;1;0.0;0;1
R01;222;1.654;7,45;2013;1;0.0;0;1
R02;530;19.699;37,17;2013;1;0.0;0;1
R03;1.464;13.186;9,01;2013;1;0.0;0;1
R04;14.701;92.414;6,29;2013;1;0.0;0;1
R05;41.544;265.708;6,40;2013;1;0.0;0;1
R06;20.038;285.293;14,24;2013;1;0.0;0;1
R07;63.036;485.480;7,70;2013;1;0.0;0;1
R09;6.205;67.495;10,88;2013;1;0.0;0;1
R10;193.674;1.179.583;6,09;2013;1;0.0;0;1
R11;98.509;381.266;3,87;2013;1;0.0;0;1
R12;4.075;18.787;4,61;2013;1;0.0;0;1
R13;2.802;27.853;9,94;2013;1;0.0;0;1
R14;2.794;14.412;5,16;2013;1;0.0;0;1
R15;260;7.411;28,50;2013;1;0.0;0;1
R16;730;13.011;17,82;2013;1;0.0;0;1
R17;587;21.933;37,36;2013;1;0.0;0;1
R18;351;14.148;40,31;2013;1;0.0;0;1
R19;5.542;41.709;7,53;2013;1;0.0;0;1
R20;8.975;129.003;14,37;2013;1;0.0;0;1
R21;3.406;22.984;6,75;2013;1;0.0;0;1
R22;2.244;28.486;12,69;2013;1;0.0;0;1
R23;2.047;13.971;6,83;2013;1;0.0;0;1
R25;4.021;42.361;10,53;2013;1;0.0;0;1
R26;1.681;40.165;23,89;2013;1;0.0;0;1
R27;552;15.118;27,39;2013;1;0.0;0;1
R29;3.439;39.140;11,38;2013;1;0.0;0;1
R30;1.765;9.922;5,62;2013;1;0.0;0;1
R31;6.558;61.376;9,36;2013;1;0.0;0;1
R32;345;9.364;27,14;2013;1;0.0;0;1
R33;1.735;27.959;16,11;2013;1;0.0;0;1
R34;59;802;13,59;2013;1;0.0;0;1
R35;889;8.608;9,68;2013;1;0.0;0;1
R36;41;269;6,56;2013;1;0.0;0;1
R39;1.964;21.150;10,77;2013;1;0.0;0;1
R40;1.767;17.527;9,92;2013;1;0.0;0;1
R41;1.709;24.527;14,35;2013;1;0.0;0;1
R42;79.894;740.856;9,27;2013;1;0.0;0;1
R43;264;4.417;16,73;2013;1;0.0;0;1
R44;247;4.146;16,79;2013;1;0.0;0;1
R45;10.016;145.563;14,53;2013;1;0.0;0;1
R46;410;2.830;6,90;2013;1;0.0;0;1
R47;654;32.124;49,12;2013;1;0.0;0;1
R48;79;3.063;38,77;2013;1;0.0;0;1
R49;3.203;31.994;9,99;2013;1;0.0;0;1
R50;77.125;491.571;6,37;2013;1;0.0;0;1
R51;149.958;670.011;4,47;2013;1;0.0;0;1
R52;29.052;458.976;15,80;2013;1;0.0;0;1
R53;69.874;768.999;11,01;2013;1;0.0;0;1
R54;37;851;23,00;2013;1;0.0;0;1
R55;27.448;310.766;11,32;2013;1;0.0;0;1
R56;3.494;54.567;15,62;2013;1;0.0;0;1
R57;3.945;32.218;8,17;2013;1;0.0;0;1
R58;968;9.738;10,06;2013;1;0.0;0;1
R59;5.241;72.622;13,86;2013;1;0.0;0;1
R60;4.070;63.408;15,58;2013;1;0.0;0;1
R61;1.721;18.758;10,90;2013;1;0.0;0;1
R62;34;272;8,00;2013;1;0.0;0;1
R63;4.714;70.668;14,99;2013;1;0.0;0;1
R64;225;9.628;42,79;2013;1;0.0;0;1
R65;56;2.568;45,86;2013;1;0.0;0;1
R68;5.753;50.460;8,77;2013;1;0.0;0;1
R69;33.639;389.943;11,59;2013;1;0.0;0;1
R70;78;2.186;28,03;2013;1;0.0;0;1
R71;11;186;16,91;2013;1;0.0;0;1
R72;42;479;11,40;2013;1;0.0;0;1
R73;1.653;19.606;11,86;2013;1;0.0;0;1
R74;1.009;13.104;12,99;2013;1;0.0;0;1
R75;15;108;7,20;2013;1;0.0;0;1
R76;23;120;5,22;2013;1;0.0;0;1
R77;283;2.785;9,84;2013;1;0.0;0;1
R78;34;783;23,03;2013;1;0.0;0;1
R79;245;2.897;11,82;2013;1;0.0;0;1
R80;340;3.057;8,99;2013;1;0.0;0;1
R81;28;178;6,36;2013;1;0.0;0;1
R82;137;1.611;11,76;2013;1;0.0;0;1
R83;69;533;7,72;2013;1;0.0;0;1
R84;142;780;5,49;2013;1;0.0;0;1
R85;287;939;3,27;2013;1;0.0;0;1
R86;48;191;3,98;2013;1;0.0;0;1
R87;9;37;4,11;2013;1;0.0;0;1
R89;44;362;8,23;2013;1;0.0;0;1
R90;131;5.808;44,34;2013;1;0.0;0;1
R91;594;14.058;23,67;2013;1;0.0;0;1
R92;16;124;7,75;2013;1;0.0;0;1
R93;565;3.084;5,46;2013;1;0.0;0;1
R94;3.613;31.206;8,64;2013;1;0.0;0;1
R95;9;191;21,22;2013;1;0.0;0;1
R96;27;316;11,70;2013;1;0.0;0;1
R98;1;15;15,00;2013;1;0.0;0;1
R99;322;2.254;7;2013;1;0.0;0;1
S00;26.055;184.035;7,06;2013;1;0.0;0;1
S01;16.305;130.380;8,00;2013;1;0.0;0;1
S02;14.929;236.412;15,84;2013;1;0.0;0;1
S03;708;7.999;11,30;2013;1;0.0;0;1
S04;106;3.089;29,14;2013;1;0.0;0;1
S05;14.104;84.108;5,96;2013;1;0.0;0;1
S06;26.695;342.685;12,84;2013;1;0.0;0;1
S07;22;266;12,09;2013;1;0.0;0;1
S08;139;3.797;27,32;2013;1;0.0;0;1
S09;2.184;19.476;8,92;2013;1;0.0;0;1
S10;736;6.336;8,61;2013;1;0.0;0;1
S11;124;2.122;17,11;2013;1;0.0;0;1
S12;793;53.807;67,85;2013;1;0.0;0;1
S13;31.263;359.216;11,49;2013;1;0.0;0;1
S14;208;11.191;53,80;2013;1;0.0;0;1
S15;26;305;11,73;2013;1;0.0;0;1
S16;270;1.742;6,45;2013;1;0.0;0;1
S17;16;126;7,88;2013;1;0.0;0;1
S18;5;38;7,60;2013;1;0.0;0;1
S19;82;1.073;13,09;2013;1;0.0;0;1
S20;45.037;496.206;11,02;2013;1;0.0;0;1
S21;278;6.826;24,55;2013;1;0.0;0;1
S22;20.467;538.626;26,32;2013;1;0.0;0;1
S23;4.280;41.658;9,73;2013;1;0.0;0;1
S24;96;4.346;45,27;2013;1;0.0;0;1
S25;68;1.822;26,79;2013;1;0.0;0;1
S26;49;549;11,20;2013;1;0.0;0;1
S27;675;28.459;42,16;2013;1;0.0;0;1
S28;36;572;15,89;2013;1;0.0;0;1
S29;990;14.481;14,63;2013;1;0.0;0;1
S30;18.846;207.609;11,02;2013;1;0.0;0;1
S31;657;11.565;17,60;2013;1;0.0;0;1
S32;4.859;259.564;53,42;2013;1;0.0;0;1
S33;5.237;63.845;12,19;2013;1;0.0;0;1
S34;200;5.769;28,84;2013;1;0.0;0;1
S35;40;806;20,15;2013;1;0.0;0;1
S36;561;21.742;38,76;2013;1;0.0;0;1
S37;779;12.506;16,05;2013;1;0.0;0;1
S38;40;913;22,82;2013;1;0.0;0;1
S39;1.997;20.848;10,44;2013;1;0.0;0;1
S40;21.093;308.947;14,65;2013;1;0.0;0;1
S41;531;14.740;27,76;2013;1;0.0;0;1
S42;15.573;651.858;41,86;2013;1;0.0;0;1
S43;25.339;665.062;26,25;2013;1;0.0;0;1
S44;165;6.250;37,88;2013;1;0.0;0;1
S45;82;1.716;20,93;2013;1;0.0;0;1
S46;7.526;307.816;40,90;2013;1;0.0;0;1
S47;27;315;11,67;2013;1;0.0;0;1
S48;46;699;15,20;2013;1;0.0;0;1
S49;918;24.008;26,15;2013;1;0.0;0;1
S50;11.589;123.257;10,64;2013;1;0.0;0;1
S51;3.144;49.050;15,60;2013;1;0.0;0;1
S52;19.892;784.585;39,44;2013;1;0.0;0;1
S53;3.393;75.453;22,24;2013;1;0.0;0;1
S54;200;6.776;33,88;2013;1;0.0;0;1
S55;105;2.998;28,55;2013;1;0.0;0;1
S56;813;19.452;23,93;2013;1;0.0;0;1
S57;117;2.175;18,59;2013;1;0.0;0;1
S58;22;1.457;66,23;2013;1;0.0;0;1
S59;511;6.616;12,95;2013;1;0.0;0;1
S60;42.203;409.713;9,71;2013;1;0.0;0;1
S61;36.507;464.525;12,72;2013;1;0.0;0;1
S62;43.922;1.430.273;32,56;2013;1;0.0;0;1
S63;37.414;530.926;14,19;2013;1;0.0;0;1
S64;599;17.600;29,38;2013;1;0.0;0;1
S65;318;7.142;22,46;2013;1;0.0;0;1
S66;2.962;107.537;36,31;2013;1;0.0;0;1
S67;2.994;35.568;11,88;2013;1;0.0;0;1
S68;1.856;90.230;48,62;2013;1;0.0;0;1
S69;8.782;132.091;15,04;2013;1;0.0;0;1
S70;9.386;87.631;9,34;2013;1;0.0;0;1
S71;944;12.105;12,82;2013;1;0.0;0;1
S72;3.434;240.303;69,98;2013;1;0.0;0;1
S73;1.137;18.409;16,19;2013;1;0.0;0;1
S74;26;674;25,92;2013;1;0.0;0;1
S75;40;1.057;26,42;2013;1;0.0;0;1
S76;15.221;183.458;12,05;2013;1;0.0;0;1
S77;52;828;15,92;2013;1;0.0;0;1
S78;75;2.913;38,84;2013;1;0.0;0;1
S79;259;3.661;14,14;2013;1;0.0;0;1
